pid,bc,dir,yds,succ,kne
662174,EL-0010,LE,2,0,0
662178,CK-0100,LT,12,1,0
662180,CH-5000,LT,7,1,0
662184,TM-3150,MD,9,1,0
662185,AR-1300,RG,12,1,0
662187,TM-3150,LE,1,0,0
662189,AR-1300,RE,4,0,0
662192,CK-0100,RE,9,1,0
662198,EL-0010,LG,5,1,0
662199,EL-0010,LG,3,1,0
662202,CH-5000,LT,1,0,0
662203,CH-5000,RT,5,0,0
662204,CK-0100,MD,3,0,0
662206,JS-6200,MD,1,0,0
662210,CK-0100,RE,2,0,0
662211,CH-5000,MD,7,0,0
662213,CK-0100,LE,10,1,0
662215,CH-5000,LE,0,0,0
662216,CK-0100,MD,7,1,0
662227,EL-0010,MD,5,1,0
662228,EL-0010,LT,0,0,0
662229,EL-0010,LT,10,1,0
662233,EL-0010,LG,6,1,0
662240,CH-5000,RT,2,0,0
662242,CH-5000,RE,-3,0,0
662244,RB-4900,MD,0,0,0
662246,JS-6200,MD,3,0,0
662255,AR-1300,RE,17,1,0
662256,JK-2200,MD,1,1,0
662259,CH-5000,RG,1,0,0
662265,JS-6200,MD,5,1,0
662266,EL-0010,LT,12,1,0
662267,EL-0010,LE,2,0,0
662268,JS-6200,LE,1,0,0
662273,CK-0100,LG,3,0,0
662275,CK-0100,RE,-1,0,0
662277,CK-0100,LE,7,0,0
662280,EL-0010,RT,15,1,0
662289,EL-0010,LG,7,1,0
662290,EL-0010,MD,0,0,0
662296,CK-0100,LE,5,1,0
662300,EL-0010,RE,-1,0,0
662301,EL-0010,RT,10,1,0
662302,EL-0010,MD,3,1,0
662303,EL-0010,LG,7,1,0
662304,JS-6200,LT,3,1,0
662305,JS-6200,LG,4,1,0
662306,JS-6200,RE,2,0,0
662307,JS-6200,LG,3,0,0
662314,TG-1950,RT,-3,0,0
662318,CJ-1700,MD,1,0,0
662326,TA-1050,LE,8,1,0
662330,CJ-1700,RT,12,1,0
662331,CJ-1700,RT,1,0,0
662332,CJ-1700,LT,3,0,0
662335,CJ-1700,LT,-1,0,0
662336,CJ-1700,LE,-2,0,0
662340,TM-0650,LE,-3,0,0
662341,TM-0650,RT,2,0,0
662352,CJ-1700,MD,8,1,0
662353,CJ-1700,MD,3,1,0
662354,CJ-1700,LE,-1,0,0
662356,DJ-1325,MD,-2,0,0
662359,TG-1950,LT,4,1,0
662363,CJ-1700,MD,6,1,0
662367,TG-1950,MD,3,0,0
662371,TG-1950,RE,-2,0,0
662377,CJ-1700,RT,21,1,0
662379,DJ-1325,MD,12,1,0
662385,BC-3070,RE,3,0,0
662386,BC-3070,RE,-3,0,0
662393,CP-0500,NL,-1,0,1
662395,TG-1950,LT,-4,0,0
662406,CJ-1700,LT,-5,0,0
662409,TG-1950,MD,23,1,0
662410,TG-1950,RT,12,1,0
662411,TG-1950,MD,0,0,0
662412,TG-1950,MD,5,0,0
662416,CJ-1700,MD,19,1,0
662417,CJ-1700,RT,1,0,0
662419,CJ-1700,LT,3,0,0
662421,CJ-1700,LT,14,1,0
662428,TG-1950,MD,2,0,0
662432,JB-6950,LE,13,1,0
662439,TG-1950,MD,0,0,0
662440,TA-1050,LE,12,1,0
662441,TG-1950,LG,52,1,0
662444,TG-1950,MD,0,0,0
662458,TG-1950,RE,3,1,0
662459,TG-1950,MD,3,0,0
662463,DJ-1325,RE,8,1,0
662467,TG-1950,MD,20,1,0
662468,TG-1950,RE,-4,0,0
662469,TG-1950,MD,2,0,0
662470,TG-1950,LE,30,1,0
662471,NF-0250,NL,-1,0,1
662473,AP-0700,MD,3,0,0
662477,AP-0700,LG,8,0,0
662484,CA-0750,RG,0,0,0
662490,AP-0700,MD,-1,0,0
662495,TB-2650,MD,2,1,0
662496,AP-0700,LG,3,0,0
662503,CA-0750,LE,3,0,0
662506,CA-0750,RG,4,0,0
662510,AP-0700,LG,4,0,0
662512,AP-0700,RG,3,0,0
662516,RH-2350,LE,72,1,0
662519,AP-0700,LT,-1,0,0
662520,AP-0700,RT,2,0,0
662523,CA-0750,MD,4,1,0
662526,CA-0750,MD,0,0,0
662533,AP-0700,RT,4,1,0
662535,MA-1150,MD,3,0,0
662537,AP-0700,RT,3,0,0
662541,TB-2650,MD,11,1,0
662558,PM-0200,NL,-1,0,1
662561,RH-2350,LT,7,1,0
662563,CA-0750,LG,4,1,0
662566,RH-2350,LG,2,1,0
662567,RH-2350,RG,0,0,0
662571,AP-0700,LT,1,0,0
662577,CA-0750,MD,4,0,0
662580,AP-0700,MD,6,1,0
662581,AP-0700,LG,1,0,0
662582,AP-0700,RE,-2,0,0
662584,RH-2350,MD,7,1,0
662585,RH-2350,LG,5,1,0
662587,RH-2350,LG,-1,0,0
662588,CA-0750,RE,4,1,0
662590,RH-2350,RT,2,0,0
662591,CA-0750,LE,-2,0,0
662592,CA-0750,MD,9,0,0
662602,JM-3450,MD,6,0,0
662604,AP-0700,MD,48,1,0
662614,AP-0700,RT,-1,0,0
662622,RH-2350,RG,5,1,0
662624,CA-0750,MD,13,1,0
662625,RH-2350,RT,4,1,0
662626,RH-2350,RT,0,0,0
662632,TB-2650,MD,10,1,0
662636,PM-0200,NL,-1,0,1
662642,JR-0250,RE,14,1,0
662643,LD-0850,RT,45,1,0
662644,JR-0250,RG,2,0,0
662646,JR-0250,LG,-4,0,0
662655,MI-0100,LE,1,0,0
662657,MI-0100,RE,14,1,0
662664,BW-0850,RE,3,0,0
662665,JR-0250,RT,5,1,0
662666,JR-0250,RE,3,1,0
662668,LD-0850,RE,1,0,0
662672,JR-0250,RT,4,0,0
662675,JR-0250,RG,1,1,0
662679,KR-1050,RG,8,0,0
662681,MI-0100,RT,10,1,0
662682,MI-0100,LG,1,0,0
662685,CS-3400,LT,0,0,0
662689,DM-1600,RG,1,0,0
662691,BW-0850,MD,3,0,0
662692,DM-1600,LT,4,1,0
662693,DM-1600,LE,0,0,0
662695,DM-1600,LT,0,0,0
662705,LD-0850,RT,8,0,0
662711,JR-0250,RT,2,0,0
662712,JR-0250,RE,0,0,0
662715,MI-0100,LE,-1,0,0
662716,KR-1050,LT,1,0,0
662722,JR-0250,RE,0,0,0
662724,JR-0250,LG,-1,0,0
662732,MI-0100,RE,-2,0,0
662736,KR-1050,RT,-2,0,0
662738,MI-0100,LG,3,1,0
662741,CS-3400,RE,10,1,0
662742,MI-0100,RG,1,0,0
662747,DM-1600,RE,14,1,0
662748,DM-1600,LT,-3,0,0
662750,DM-1600,RG,5,1,0
662751,DM-1600,LT,1,0,0
662755,KR-1050,LE,5,1,0
662761,KR-1050,RE,3,0,0
662763,MI-0100,RT,15,1,0
662764,MI-0100,RT,8,1,0
662765,KR-1050,LT,1,1,0
662768,DM-1600,LE,7,1,0
662769,DM-1600,LG,2,1,0
662770,CM-2280,LG,-1,0,0
662772,MI-0100,LG,5,1,0
662773,MI-0100,RT,3,1,0
662776,MI-0100,LE,5,1,0
662789,MI-0100,RE,2,0,0
662791,MI-0100,LE,7,1,0
662794,MI-0100,LG,3,0,0
662795,MI-0100,LG,2,0,0
662797,BW-0850,NL,-1,0,1
662802,AA-0025,LT,-3,0,0
662805,AA-0025,RT,2,0,0
662806,AA-0025,MD,-1,0,0
662809,TR-0112,MD,-2,0,0
662811,TR-0112,RE,5,1,0
662812,TR-0112,LG,1,0,0
662813,RW-3850,RE,5,1,0
662814,RW-3850,RE,6,1,0
662815,TR-0112,RT,-1,0,0
662820,AA-0025,LT,6,1,0
662821,MB-5175,MD,0,0,0
662823,TR-0112,LG,-1,0,0
662826,RW-3850,MD,0,0,0
662827,FJ-0100,LT,4,0,0
662831,AA-0025,LT,2,0,0
662836,TR-0112,MD,0,0,0
662844,GT-0100,LE,6,1,0
662845,AA-0025,LG,6,1,0
662847,AA-0025,LE,5,1,0
662849,TR-0370,LE,5,1,0
662852,AA-0025,MD,4,1,0
662857,TR-0112,MD,6,1,0
662859,FJ-0100,LT,16,1,0
662860,TR-0112,RT,1,0,0
662862,RW-3850,RT,15,1,0
662865,FJ-0100,MD,1,0,0
662874,RW-3850,NL,-1,0,1
662876,TR-0112,MD,4,1,0
662880,RW-3850,LT,11,1,0
662881,TR-0112,MD,6,1,0
662887,AA-0025,MD,0,0,0
662896,RW-3850,LE,3,1,0
662901,TR-0112,MD,4,1,0
662914,TL-1025,LE,1,0,0
662916,AA-0025,RG,3,0,0
662917,AA-0025,LG,1,0,0
662923,TR-0112,LT,10,1,0
662924,TR-0112,RE,2,0,0
662930,TR-0112,LT,4,1,0
662931,RW-3850,RE,4,1,0
662932,TR-0112,RE,1,0,0
662934,AA-0025,LG,-1,0,0
662939,AA-0025,RT,9,1,0
662941,ZZ-0100,RT,6,1,0
662942,ZZ-0100,LT,3,1,0
662944,TR-0112,LT,1,0,0
662945,TR-0112,LT,7,1,0
662947,RW-3850,NL,-1,0,1
662948,RW-3850,NL,-2,0,1
662950,AF-0900,RT,5,1,0
662951,AF-0900,LE,4,1,0
662952,AF-0900,RG,2,1,0
662953,AF-0900,RT,7,1,0
662956,AB-1975,RG,4,1,0
662958,AB-1975,LT,1,0,0
662961,AB-1975,MD,5,1,0
662964,FG-0200,MD,20,1,0
662965,FG-0200,MD,2,0,0
662970,AF-0900,MD,-1,0,0
662971,AF-0900,RG,1,0,0
662973,AF-0900,RE,-4,0,0
662975,CP-1950,MD,5,0,0
662977,FG-0200,LG,11,1,0
662978,FG-0200,MD,4,1,0
662986,AB-1975,RG,3,1,0
662987,AB-1975,RT,3,0,0
662988,AB-1975,MD,6,1,0
662989,RM-0300,RG,0,0,0
662991,FG-0200,MD,5,1,0
662993,FG-0200,MD,2,0,0
662994,FG-0200,LT,0,0,0
662995,ZT-0200,RT,7,0,0
662998,FG-0200,RT,3,0,0
663001,FG-0200,LE,-4,0,0
663007,AF-0900,LG,7,1,0
663009,AF-0900,MD,0,0,0
663013,AF-0900,LG,0,0,0
663015,AF-0900,RT,4,1,0
663017,AF-0900,LG,0,0,0
663021,FG-0200,RG,3,0,0
663024,FG-0200,MD,6,1,0
663028,BH-1900,MD,14,1,0
663043,FG-0200,MD,8,1,0
663044,FG-0200,MD,3,1,0
663047,AF-0900,MD,4,1,0
663048,AF-0900,MD,3,0,0
663052,FG-0200,RT,2,0,0
663053,JR-2775,RG,4,0,0
663057,AF-0900,MD,6,1,0
663059,AF-0900,MD,0,0,0
663062,AF-0900,RG,5,1,0
663064,AF-0900,MD,-1,0,0
663070,FG-0200,MD,7,1,0
663071,FG-0200,LG,2,1,0
663072,ZT-0200,RG,2,1,0
663078,FG-0200,MD,15,1,0
663079,JR-2775,RG,1,0,0
663082,JR-2775,MD,1,0,0
663084,FG-0200,LG,-1,0,0
663091,AF-0900,LG,-1,0,0
663100,FG-0200,MD,4,1,0
663101,FG-0200,LG,2,0,0
663111,FG-0200,LG,1,0,0
663112,FG-0200,MD,3,0,0
663114,MH-1600,NL,-1,0,1
663115,MH-1600,NL,-1,0,1
663116,MH-1600,NL,-1,0,1
663118,MF-1300,MD,3,0,0
663121,MF-1300,MD,2,0,0
663123,JR-2800,RT,1,0,0
663127,JC-2300,LG,5,1,0
663136,MF-1300,RG,5,1,0
663139,MF-1300,RE,7,1,0
663143,JL-0280,RE,-2,0,0
663148,JL-0280,LT,0,0,0
663149,MF-1300,MD,2,0,0
663157,MF-1300,MD,3,0,0
663158,MF-1300,RE,3,0,0
663162,JC-2300,MD,0,0,0
663163,JC-2300,MD,3,0,0
663164,AS-1600,RE,8,1,0
663166,JC-2300,RG,4,0,0
663170,MF-1300,LG,5,1,0
663171,MF-1300,MD,4,1,0
663172,MF-1300,MD,-1,0,0
663179,DT-0850,LE,5,0,0
663183,MF-1300,MD,4,0,0
663186,JC-2300,RE,5,1,0
663191,JC-2300,MD,7,1,0
663198,JC-6200,NL,-1,0,1
663200,JC-2300,MD,6,1,0
663201,JC-2300,RG,3,1,0
663202,JC-2300,MD,3,1,0
663203,JC-2300,RE,15,1,0
663204,CW-1450,MD,9,1,0
663205,CW-1450,LG,6,1,0
663206,AS-1600,LE,6,1,0
663207,JC-2300,RG,7,1,0
663209,JC-2300,MD,0,0,0
663214,MF-1300,RT,10,1,0
663215,MF-1300,RG,1,0,0
663217,JR-2800,MD,2,1,0
663219,MF-1300,MD,10,1,0
663225,CW-1450,RG,6,1,0
663226,CW-1450,RE,5,1,0
663228,CW-1450,MD,1,0,0
663229,AS-1600,LE,7,0,0
663231,MF-1300,LG,4,1,0
663234,MF-1300,MD,5,0,0
663242,JC-6200,RT,4,1,0
663247,KD-0450,MD,4,1,0
663248,KD-0450,LT,-2,0,0
663251,JC-6200,LE,7,1,0
663252,MF-1300,LE,0,0,0
663253,JC-6200,MD,5,1,0
663260,MF-1300,MD,4,0,0
663265,CW-1450,RG,2,0,0
663266,CW-1450,LG,2,0,0
663285,AD-0100,RG,6,1,0
663286,JH-4025,LT,0,0,0
663288,JH-4025,RG,0,0,0
663293,TR-0112,LE,7,1,0
663294,TR-0112,RT,2,1,0
663295,TR-0112,MD,2,1,0
663297,TR-0112,LG,23,1,0
663298,RW-3850,LE,9,1,0
663299,RS-2150,RG,3,1,0
663306,JH-4025,RT,5,0,0
663308,GB-0350,LG,5,0,0
663310,TR-0112,LG,12,1,0
663311,TR-0112,RT,-1,0,0
663327,TR-0112,RG,2,0,0
663328,TR-0112,LT,3,0,0
663330,TR-0112,RG,3,0,0
663333,FJ-0100,LG,5,0,0
663336,GB-0350,RG,-1,0,0
663337,AD-0100,RE,2,0,0
663339,JH-4025,RG,5,1,0
663340,JH-4025,LT,-2,0,0
663343,JH-4025,RT,0,0,0
663344,GB-0350,RG,9,1,0
663345,AD-0100,RG,2,1,0
663357,TR-0112,RT,0,0,0
663358,TR-0112,LT,8,1,0
663360,TR-0112,RG,5,1,0
663361,RS-2150,LG,2,0,0
663364,JH-4025,MD,2,0,0
663366,JH-4025,RG,3,0,0
663370,TR-0112,RT,69,1,0
663373,GB-0350,RT,4,1,0
663376,RB-4670,RE,-2,0,0
663385,TR-0112,LT,2,0,0
663387,TR-0112,MD,4,1,0
663389,TR-0112,LG,7,1,0
663397,TR-0112,LG,3,0,0
663398,TR-0112,RT,3,0,0
663401,GB-0350,LT,6,1,0
663402,GB-0350,LG,13,1,0
663403,GB-0350,RG,4,0,0
663408,TR-0112,RG,1,1,0
663409,TR-0112,LG,5,1,0
663410,TR-0112,LT,3,1,0
663417,GB-0350,LT,0,0,0
663421,GB-0350,RG,8,1,0
663422,AD-0100,RE,1,0,0
663423,AD-0100,MD,5,1,0
663426,TR-0112,LT,1,0,0
663427,TR-0112,RT,5,1,0
663434,GB-0350,RG,6,1,0
663436,AD-0100,MD,1,0,0
663439,FJ-0100,LG,0,0,0
663440,RW-3850,RE,7,1,0
663442,RW-3850,LE,5,1,0
663449,GB-0350,RT,5,1,0
663451,AD-0100,RE,1,0,0
663459,GB-0350,LT,13,1,0
663460,GB-0350,RG,4,1,0
663461,GB-0350,RG,3,0,0
663462,GB-0350,RG,1,0,0
663465,AM-2850,LG,3,0,0
663467,AM-2850,LT,4,0,0
663470,DF-1875,RE,3,0,0
663471,DF-1875,LE,7,1,0
663475,MJ-2275,RT,0,0,0
663477,MJ-2275,RE,2,0,0
663481,DF-1875,RE,1,0,0
663488,AM-2850,RT,-2,0,0
663491,MJ-2275,LG,3,1,0
663492,MJ-2275,RE,7,1,0
663494,AM-2850,RE,4,1,0
663495,AM-2850,RG,2,0,0
663497,KC-2350,RG,1,1,0
663498,AM-2850,LG,2,0,0
663504,TC-2050,LE,2,0,0
663508,DF-1875,LT,6,1,0
663510,DF-1875,LT,5,1,0
663511,DF-1875,RE,7,1,0
663512,TC-2050,LT,1,0,0
663520,MJ-2275,RE,0,0,0
663523,DF-1875,RE,6,1,0
663524,DF-1875,LT,-2,0,0
663527,DF-1875,RG,7,1,0
663534,DF-1875,RG,8,1,0
663541,DF-1875,RE,16,1,0
663547,DF-1875,LE,2,0,0
663550,MJ-2275,LE,5,1,0
663551,CT-1220,LE,9,1,0
663552,JC-5680,RE,0,0,0
663555,CT-1220,RE,5,1,0
663556,MJ-2275,RE,-5,0,0
663559,DF-1875,RT,9,1,0
663560,DF-1875,RG,4,1,0
663566,DF-1875,RE,6,1,0
663567,DF-1875,RE,2,0,0
663568,DF-1875,RT,3,0,0
663572,AM-2850,RT,0,0,0
663576,DF-1875,LE,18,1,0
663577,DF-1875,LE,5,1,0
663578,DF-1875,LE,7,1,0
663580,DF-1875,LT,11,1,0
663581,DF-1875,RT,-1,0,0
663582,MR-2500,LE,10,1,0
663583,MR-2500,RG,2,1,0
663584,DF-1875,RE,3,0,0
663586,DF-1875,LE,11,1,0
663587,DF-1875,LT,2,1,0
663593,MJ-2275,RE,2,1,0
663597,DF-1875,RG,1,0,0
663600,MJ-2275,RT,2,0,0
663602,MJ-2275,RT,4,1,0
663603,MJ-2275,RG,0,0,0
663612,MR-2500,RE,8,1,0
663616,DF-1875,RE,6,1,0
663625,CT-1220,RE,1,0,0
663629,AM-2850,RG,2,0,0
663633,DM-0450,RG,4,1,0
663635,DM-0450,RG,3,0,0
663636,CS-1950,RE,15,1,0
663638,CS-1950,RG,1,0,0
663639,JW-5650,LE,2,0,0
663642,TY-0150,LT,-3,0,0
663643,TY-0150,LG,9,1,0
663646,DM-0450,LT,-2,0,0
663649,DM-0450,LG,14,1,0
663650,DM-0450,RT,1,0,0
663651,DM-0450,RT,2,0,0
663656,TY-0150,LE,2,0,0
663660,TY-0150,RG,2,1,0
663662,TY-0150,RE,0,0,0
663667,DM-0450,LT,39,1,0
663669,DM-0450,MD,20,1,0
663670,DM-0450,RG,2,0,0
663673,CS-1950,LG,6,0,0
663677,TY-0150,LT,8,1,0
663681,DM-0450,RE,4,1,0
663682,DM-0450,LG,3,0,0
663686,BP-0650,RG,4,1,0
663687,BP-0650,RG,2,0,0
663690,CS-1950,LG,4,1,0
663692,CS-1950,MD,0,0,0
663694,DM-0450,RG,2,1,0
663695,DM-0450,RT,1,1,0
663701,BB-2425,MD,21,1,0
663708,CS-1950,LG,3,0,0
663711,CG-1950,LE,11,1,0
663714,TY-0150,LE,10,1,0
663715,TG-0600,MD,2,0,0
663718,TY-0150,RG,2,0,0
663723,DM-0450,LE,13,1,0
663728,DM-0450,MD,-1,0,0
663732,TY-0150,RE,8,1,0
663733,TY-0150,RG,-2,0,0
663744,DM-0450,RT,0,0,0
663749,CG-1950,LE,-17,0,0
663752,TY-0150,LE,-4,0,0
663756,DM-0450,RG,6,1,0
663757,DM-0450,LE,-2,0,0
663759,CS-1950,RG,3,1,0
663760,JW-5650,RG,9,1,0
663761,CS-1950,RE,9,1,0
663763,CS-1950,MD,1,1,0
663764,DM-0450,MD,1,1,0
663771,DM-0450,LG,5,1,0
663772,DM-0450,LE,-3,0,0
663774,DM-0450,RG,4,1,0
663775,CS-1950,RT,3,1,0
663776,CS-1950,LT,8,1,0
663778,DM-0450,LG,3,1,0
663779,DM-0450,MD,4,1,0
663780,CS-1950,RT,-2,0,0
663791,JW-5650,NL,-1,0,1
663792,JW-5650,NL,-1,0,1
663796,DM-4300,LE,1,0,0
663797,DM-4300,MD,2,0,0
663801,MI-0100,LT,5,0,0
663809,DM-4300,MD,1,0,0
663813,DM-4300,LT,9,1,0
663817,KR-1050,LE,5,0,0
663819,MI-0100,RT,9,1,0
663820,MI-0100,RT,10,1,0
663822,MI-0100,LT,4,1,0
663827,RM-1200,MD,7,1,0
663828,RM-1200,LE,16,1,0
663830,DM-4300,RE,0,0,0
663831,DM-4300,LE,1,0,0
663833,RM-1200,LG,6,1,0
663843,DM-4300,LE,3,0,0
663844,DM-4300,LE,24,1,0
663848,MI-0100,RE,3,0,0
663849,MI-0100,LE,4,0,0
663852,DS-3300,RE,4,1,0
663853,DS-3300,LT,5,1,0
663854,DM-4300,MD,3,1,0
663859,SB-1100,RE,3,0,0
663861,KR-1050,RE,12,1,0
663862,MI-0100,RE,3,0,0
663865,MI-0100,LE,-1,0,0
663883,DB-3800,NL,-1,0,1
663885,KR-1050,LE,2,0,0
663888,MI-0100,LE,1,0,0
663889,CS-3400,RE,-1,0,0
663897,DM-4300,RE,10,1,0
663898,DM-4300,LT,3,0,0
663901,DS-3300,RE,14,1,0
663903,RM-1200,LE,3,0,0
663905,RM-1200,MD,2,1,0
663912,MI-0100,RG,1,0,0
663914,MI-0100,MD,1,1,0
663919,DM-4300,RE,5,1,0
663921,DM-4300,MD,1,0,0
663923,DM-4300,MD,0,0,0
663924,DM-4300,RE,1,0,0
663928,MI-0100,LG,17,1,0
663929,KR-1050,RE,1,0,0
663933,RM-1200,LE,11,1,0
663934,RM-1200,LE,33,1,0
663938,DM-4300,RG,8,1,0
663939,DM-4300,RE,-2,0,0
663941,RM-1200,MD,-5,0,0
663948,DM-4300,RT,9,1,0
663950,DM-4300,MD,0,0,0
663953,DS-3300,RG,2,0,0
663955,DS-3300,RG,2,0,0
663961,DM-4300,LE,4,1,0
663964,CS-3400,RT,8,1,0
663970,CS-3400,MD,3,1,0
663972,KR-1050,RE,10,0,0
663980,JF-2800,LG,-3,0,0
663982,JF-2800,LG,3,0,0
663985,DJ-1850,RG,2,0,0
663990,JF-2800,LG,11,1,0
663995,JF-1900,LE,1,1,0
663999,IC-0300,RG,2,0,0
664001,DJ-1850,RE,1,0,0
664005,IC-0300,RG,3,0,0
664010,JA-1025,LG,2,0,0
664013,JF-2800,LT,15,1,0
664017,IC-0300,LG,0,0,0
664022,JF-2800,LT,0,0,0
664026,DJ-1850,RE,3,0,0
664027,DJ-1850,LG,-1,0,0
664030,IC-0300,RE,-1,0,0
664035,JF-2800,LT,-5,0,0
664046,JF-2800,RT,6,1,0
664049,JF-2800,RT,7,1,0
664050,JF-2800,RT,-3,0,0
664069,JF-2800,RT,-1,0,0
664070,JF-2800,LE,7,1,0
664074,JA-1025,LT,44,1,0
664078,JF-1900,LG,1,1,0
664081,IC-0300,LG,6,1,0
664082,IC-0300,RG,3,1,0
664087,IC-0300,LG,7,1,0
664088,IC-0300,RE,-4,0,0
664095,JM-2900,LE,10,1,0
664098,JF-2800,RT,13,1,0
664100,JA-1025,LG,3,0,0
664105,IC-0300,RE,5,1,0
664110,JF-2800,LG,9,1,0
664114,DJ-1850,LG,5,1,0
664120,JF-2800,LT,22,1,0
664121,JF-2800,RG,9,1,0
664122,JF-2800,LG,7,1,0
664123,JA-1025,LT,3,1,0
664124,JA-1025,LG,1,0,0
664126,JF-2800,LT,1,1,0
664135,IC-0300,RG,18,1,0
664136,IC-0300,RG,4,1,0
664140,JF-2800,RG,4,1,0
664143,JF-2800,LG,9,1,0
664144,JF-2800,LG,7,1,0
664145,JF-2800,RG,3,0,0
664147,JA-1025,LG,6,1,0
664148,JA-1025,LT,-1,0,0
664154,JM-2900,RE,1,0,0
664157,JA-1025,LT,0,0,0
664161,DJ-1850,LT,6,1,0
664162,DJ-1850,RG,3,1,0
664166,DJ-1850,RT,3,1,0
664168,IC-0300,LG,1,0,0
664169,IC-0300,LG,5,1,0
664170,DJ-1850,LG,0,0,0
664171,JM-2900,RE,1,0,0
664174,TG-1950,MD,2,0,0
664178,EL-0010,RT,3,0,0
664180,AR-1300,MD,18,1,0
664181,EL-0010,RE,-1,0,0
664187,TG-1950,LE,0,0,0
664188,TG-1950,RE,3,0,0
664191,TG-1950,MD,0,0,0
664193,TG-1950,RT,11,1,0
664194,TG-1950,LT,1,0,0
664202,JS-6200,LG,6,1,0
664204,EL-0010,RT,2,0,0
664206,TG-1950,LE,2,0,0
664210,EL-0010,RG,3,0,0
664212,EL-0010,RT,0,0,0
664214,TM-0650,RE,6,1,0
664219,TG-1950,LE,2,0,0
664224,JS-6200,RG,2,0,0
664225,AR-1300,LE,3,0,0
664226,AR-1300,MD,2,0,0
664228,TG-1950,MD,11,1,0
664229,TA-1050,LE,7,1,0
664230,TG-1950,LT,5,1,0
664231,TG-1950,RE,2,0,0
664232,TG-1950,MD,7,1,0
664233,NF-0250,MD,2,1,0
664234,TG-1950,LE,3,0,0
664236,TG-1950,LG,6,1,0
664240,AR-1300,RE,5,1,0
664244,AR-1300,MD,5,1,0
664245,EL-0010,LE,2,0,0
664248,TG-1950,MD,2,0,0
664249,TG-1950,RG,3,0,0
664251,TG-1950,LE,4,1,0
664261,AR-1300,RE,3,0,0
664263,JS-6200,RE,3,0,0
664266,AR-1300,RE,5,1,0
664267,EL-0010,RT,0,0,0
664272,TG-1950,LE,3,0,0
664278,JS-6200,RT,5,0,0
664281,TG-1950,LE,4,1,0
664282,TG-1950,LT,4,1,0
664283,TA-1050,LE,0,0,0
664285,TG-1950,LE,5,1,0
664286,TG-1950,MD,0,0,0
664289,EL-0010,MD,3,0,0
664292,TG-1950,LT,5,1,0
664293,TG-1950,RE,7,1,0
664294,TG-1950,LE,-3,0,0
664298,EL-0010,RG,8,1,0
664301,EL-0010,MD,4,1,0
664308,TG-1950,RT,55,1,0
664309,TA-1050,RE,15,1,0
664310,TM-0650,MD,2,0,0
664311,TG-1950,RE,1,0,0
664314,JS-6200,LE,1,0,0
664317,TG-1950,MD,0,0,0
664318,TG-1950,LT,11,1,0
664319,TG-1950,LE,3,0,0
664326,EL-0010,MD,3,1,0
664327,EL-0010,LT,0,0,0
664330,JK-2200,RG,3,0,0
664331,EL-0010,LE,0,0,0
664340,AR-1300,NL,-2,0,1
664344,BS-0650,LG,7,1,0
664345,BS-0650,LT,-1,0,0
664347,KW-2550,RE,1,0,0
664348,DM-1200,RG,4,0,0
664350,MM-0912,RE,8,0,0
664353,DH-2550,RT,6,1,0
664356,DM-1200,LT,1,0,0
664357,DM-1200,LG,0,0,0
664363,DH-2550,RT,1,0,0
664368,DM-1200,LT,6,1,0
664369,AA-1350,RG,0,0,0
664372,BS-0650,LG,2,0,0
664373,MM-0912,MD,11,1,0
664378,BS-0650,RG,3,0,0
664383,TT-0500,RE,2,0,0
664384,CW-3550,RT,3,0,0
664391,DM-1200,LG,8,1,0
664392,AA-1350,LE,0,0,0
664395,AD-1300,LG,3,0,0
664397,AD-1300,MD,0,0,0
664398,CW-3550,LE,0,0,0
664405,DH-2550,LG,8,1,0
664406,DH-2550,MD,0,0,0
664417,DM-1200,RE,0,0,0
664419,DH-2550,RT,2,0,0
664421,PH-0400,RE,-1,0,0
664426,BS-0650,MD,1,0,0
664430,MM-0912,RE,3,0,0
664432,AA-1350,LG,5,1,0
664434,AA-1350,LG,0,0,0
664435,AA-1350,RT,1,1,0
664438,TT-0500,LE,5,1,0
664439,AD-1300,RE,6,1,0
664441,JF-1000,MD,2,1,0
664442,DH-2550,MD,4,1,0
664443,DH-2550,MD,2,0,0
664444,TT-0500,MD,26,1,0
664445,DH-2550,RG,4,1,0
664447,TT-0500,MD,22,1,0
664450,AA-1350,LT,2,0,0
664451,DM-1200,LG,-1,0,0
664453,DM-1200,RT,2,0,0
664456,MM-0912,LE,22,1,0
664458,BS-0650,RE,9,1,0
664459,AA-1350,MD,1,1,0
664465,AD-1300,RT,2,0,0
664469,TT-0500,MD,24,1,0
664470,DH-2550,LG,1,0,0
664472,AD-1300,RT,1,0,0
664478,MM-0912,LE,3,0,0
664480,BS-0650,RG,-1,0,0
664484,AD-1300,MD,5,1,0
664485,AD-1300,MD,2,0,0
664489,TT-0500,NL,-1,0,1
664490,TT-0500,NL,-1,0,1
664491,TT-0500,NL,-1,0,1
664494,AA-0025,LE,3,1,0
664497,CJ-1700,MD,-1,0,0
664498,CJ-1700,MD,1,0,0
664501,AA-0025,LT,5,1,0
664502,GT-0100,RE,8,1,0
664505,AA-0025,RT,4,1,0
664506,ZZ-0100,RE,-2,0,0
664508,AA-0025,RT,3,0,0
664514,ZZ-0100,LT,-1,0,0
664516,AA-0025,RT,3,0,0
664518,MS-4100,MD,2,1,0
664523,CJ-1700,LT,25,1,0
