uid,gid,player,pa,pc,py,ints,tdp,ra,sra,ry,tdr,trg,rec,recy,tdrec,ret,rety,tdret,fuml,peny,snp,fpts,game,seas,year,team,posd,jnum,dcp
85194,4098,DB-3200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,3,9,2015,CLE,RWR,80,2
85195,4099,CK-0100,41,20,162,0,0,6,1,28,0,0,0,0,0,0,0,0,0,0,67,9.3,8,5,2015,SF,QB,7,2
85196,4099,VM-0250,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,17,1.3,7,3,2015,SF,TE,89,1
85197,4099,TS-2300,0,0,0,0,0,0,0,0,0,5,2,19,0,0,0,0,0,0,61,1.9,8,5,2015,SF,RWR,82,1
85198,4099,BE-0350,0,0,0,0,0,0,0,0,0,3,2,8,0,7,92,0,0,0,23,3.7,5,2,2015,SF,LWR,10,3
85199,4099,MD-0150,0,0,0,0,0,10,1,4,0,3,2,14,0,0,0,0,0,0,27,1.8,4,1,2015,SF,RB,20,4
85200,4099,QP-0050,0,0,0,0,0,0,0,0,0,4,2,33,0,0,0,0,0,0,28,3.3,8,3,2015,SF,LWR,11,2
85201,4099,TG-1950,0,0,0,0,0,20,9,133,1,3,3,13,0,0,0,0,0,0,36,20.6,5,1,2015,STL,RB,30,1
85202,4099,NF-0250,23,14,191,0,1,3,0,-3,0,0,0,0,0,0,0,0,0,0,69,11.3,7,4,2015,STL,QB,5,1
85203,4099,KB-1900,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,0,7,7,2015,STL,LWR,18,1
85204,4099,KG-0350,0,0,0,0,0,5,0,6,0,3,2,17,0,0,0,0,0,0,28,2.3,1,3,2015,SF,RB,40,1
85205,4099,RB-4900,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,7,0.2,5,10,2015,SF,RES,23,2
85206,4099,LK-0200,0,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,0,0,49,0.7,6,5,2015,STL,TE,88,1
85207,4099,BM-0250,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,4,0.5,2,1,2015,STL,SWR,15,3
85208,4099,SB-0070,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,38,-1,7,3,2015,STL,LWR,12,2
85209,4099,TA-1050,0,0,0,0,0,3,3,21,1,7,4,98,1,5,31,0,1,0,49,-0.8,7,3,2015,STL,SWR,11,1
85210,4099,JS-3300,0,0,0,0,0,0,0,0,0,10,3,34,0,0,0,0,0,5,33,2.9,1,8,2015,SF,RWR,14,3
85211,4099,JC-4300,0,0,0,0,0,0,0,0,0,3,2,57,0,0,0,0,0,0,38,5.7,7,7,2015,STL,TE,89,1
85212,4099,TM-0650,0,0,0,0,0,15,6,46,0,1,1,6,0,0,0,0,0,5,21,4.7,5,2,2015,STL,RB,27,2
85213,4099,VD-0100,0,0,0,0,0,0,0,0,0,8,6,24,0,0,0,0,0,0,63,2.4,6,10,2015,SF,TE,85,2
85214,4099,BM-2600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,30,-1.3,4,5,2015,SF,FB,49,1
85215,4099,GC-0350,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,8,4,2015,SF,TE,88,2
85216,4099,BC-3070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,0.5,7,3,2015,STL,RB,36,3
85217,4099,BQ-0050,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,35,0.5,3,4,2015,STL,SWR,83,2
85218,4100,DB-3800,50,40,511,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,78,46.5,7,15,2015,NO,QB,9,1
85219,4100,JH-4070,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,21,0.5,7,3,2015,NO,TE,89,1
85220,4100,KR-1050,0,0,0,0,0,4,2,4,0,2,2,13,0,0,0,0,0,0,7,1.7,8,3,2015,NO,RES,29,3
85221,4100,BC-2325,0,0,0,0,0,1,0,-3,0,8,6,88,2,0,0,0,0,0,60,20.5,8,2,2015,NO,RWR,10,1
85222,4100,DH-1800,0,0,0,0,0,0,0,0,0,7,3,37,2,4,100,0,0,0,48,4,8,5,2015,NYG,LWR,17,2
85223,4100,EM-0200,42,30,337,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,73,37.5,8,12,2015,NYG,QB,10,1
85224,4100,RR-0130,0,0,0,0,0,0,0,0,0,9,5,55,0,0,0,0,0,0,69,5.5,8,4,2015,NYG,RWR,82,1
85225,4100,RJ-0800,0,0,0,0,0,10,4,54,0,3,2,31,0,0,0,0,0,0,26,8.5,8,7,2015,NYG,RB,23,1
85226,4100,OB-0075,0,0,0,0,0,0,0,0,0,9,8,130,3,0,0,0,0,0,0,31,8,2,2015,NYG,LWR,13,1
85227,4100,SV-0200,0,0,0,0,0,2,1,3,0,9,8,60,1,2,82,0,0,0,26,3.3,8,5,2015,NYG,RB,34,3
85228,4100,AW-1350,0,0,0,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,12,0.7,8,2,2015,NYG,RB,44,2
85229,4100,MI-0100,0,0,0,0,0,16,10,80,0,5,4,39,0,0,0,0,0,0,50,11.9,8,5,2015,NO,RB,22,1
85230,4100,CS-3400,0,0,0,0,0,4,2,21,0,4,2,15,1,0,0,0,0,0,20,9.6,7,6,2015,NO,RB,28,2
85231,4100,BW-0700,0,0,0,0,0,0,0,0,0,10,9,147,1,0,0,0,0,10,65,19.7,8,12,2015,NO,TE,82,1
85232,4100,WS-0925,0,0,0,0,0,0,0,0,0,8,7,76,2,0,0,0,1,5,68,17.1,8,2,2015,NO,LWR,83,2
85233,4100,OD-0200,0,0,0,0,0,4,2,23,0,0,0,0,0,0,0,0,0,0,10,2.3,2,2,2015,NYG,RB,26,4
85234,4100,LD-0650,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,19,2.2,8,4,2015,NYG,TE,84,1
85235,4100,MM-5750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0,2.1,8,1,2015,NO,RB,48,3
85236,4100,BC-1850,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,17,1.4,8,2,2015,NO,RWR,16,2
85237,4100,MC-2400,0,0,0,0,0,0,0,0,0,9,8,114,1,0,0,0,0,0,55,17.4,7,10,2015,NO,LWR,12,1
85238,4100,MW-1475,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,13,0.8,3,3,2015,NYG,RWR,19,2
85239,4100,WT-0600,0,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,1,0,60,-1.3,5,1,2015,NYG,TE,48,2
85240,4100,MH-3300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,4,6,2015,NO,TE,84,2
85241,4101,AP-0700,0,0,0,0,0,20,12,103,0,2,2,6,0,0,0,0,0,0,38,10.9,7,9,2015,MIN,RB,28,1
85242,4101,TB-2650,30,17,187,1,1,2,1,21,0,0,0,0,0,0,0,0,0,0,58,11.6,7,2,2015,MIN,QB,5,1
85243,4101,MW-0500,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,46,0,7,7,2015,MIN,RWR,11,1
85244,4101,SD-0537,0,0,0,0,0,0,0,0,0,12,6,95,1,0,0,0,0,0,49,15.5,4,1,2015,MIN,LWR,14,1
85245,4101,MM-0900,0,0,0,0,0,0,0,0,0,2,1,19,0,7,81,0,0,0,36,3.2,7,6,2015,CHI,LWR,80,3
85246,4101,JC-6200,33,22,211,0,1,2,2,11,1,0,0,0,0,0,0,0,0,0,61,19.5,6,10,2015,CHI,QB,6,1
85247,4101,MB-1800,0,0,0,0,0,0,0,0,0,5,3,32,0,0,0,0,0,0,58,3.2,7,8,2015,CHI,TE,83,1
85248,4101,MF-1300,0,0,0,0,0,10,3,41,0,4,4,28,0,0,0,0,0,0,29,6.9,7,8,2015,CHI,RB,22,4
85249,4101,AJ-0430,0,0,0,0,0,0,0,0,0,15,10,116,1,0,0,0,0,0,58,17.6,3,4,2015,CHI,RWR,17,1
85250,4101,ER-0500,0,0,0,0,0,1,0,-1,0,3,3,2,0,0,0,0,0,0,15,0.1,6,8,2015,CHI,LWR,19,1
85251,4101,CP-0750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,9,1.7,7,3,2015,MIN,RWR,84,3
85252,4101,KR-1200,0,0,0,0,0,0,0,0,0,2,2,22,0,0,0,0,0,0,51,2.2,7,5,2015,MIN,TE,82,1
85253,4101,MA-1150,0,0,0,0,0,1,1,5,0,3,3,6,0,0,0,0,0,0,13,1.1,7,5,2015,MIN,RB,44,3
85254,4101,MP-2350,0,0,0,0,0,0,0,0,0,3,2,15,0,0,0,0,0,10,28,0.5,4,1,2015,MIN,TE,83,2
85255,4101,JM-3450,0,0,0,0,0,2,1,18,0,0,0,0,0,0,0,0,0,0,7,1.8,7,2,2015,MIN,RB,31,2
85256,4101,MW-3250,0,0,0,0,0,0,0,0,0,3,1,14,0,0,0,0,0,0,47,1.4,7,3,2015,CHI,RWR,10,2
85257,4101,JL-0280,0,0,0,0,0,12,6,46,0,1,0,0,0,0,0,0,0,0,33,4.6,6,1,2015,CHI,RB,33,1
85258,4101,JW-6560,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,24,0.8,6,4,2015,MIN,RWR,17,2
85259,4101,CJ-1450,0,0,0,0,0,0,0,0,0,1,1,35,0,0,0,0,0,0,7,3.5,5,3,2015,MIN,LWR,12,2
85260,4102,MG-1150,0,0,0,0,0,18,8,54,0,6,5,7,0,0,0,0,0,0,34,6.1,8,1,2015,SD,RB,28,1
85261,4102,PR-0300,37,28,301,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,67,23.5,8,12,2015,SD,QB,17,1
85262,4102,JR-3270,0,0,0,0,0,0,0,0,0,6,3,21,0,3,17,0,0,0,14,0.7,4,5,2015,BAL,LWR,10,3
85263,4102,JF-2800,0,0,0,0,0,17,8,69,0,1,1,5,0,0,0,0,0,0,46,7.4,8,8,2015,BAL,RB,29,1
85264,4102,JF-1900,37,25,319,0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,68,23,8,8,2015,BAL,QB,5,1
85265,4102,NB-0450,0,0,0,0,0,0,0,0,0,2,1,15,0,0,0,0,0,0,23,1.5,5,1,2015,BAL,TE,82,3
85266,4102,SS-2100,0,0,0,0,0,0,0,0,0,7,5,82,0,0,0,0,0,0,35,8.2,7,15,2015,BAL,RES,89,3
85267,4102,MF-0800,0,0,0,0,0,0,0,0,0,6,4,92,2,0,0,0,0,0,64,21.2,8,12,2015,SD,LWR,80,1
85268,4102,AG-0500,0,0,0,0,0,0,0,0,0,5,4,56,0,0,0,0,0,0,33,5.6,3,13,2015,SD,TE,85,1
85269,4102,LG-0750,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,7,1,7,4,2015,SD,TE,89,1
85270,4102,DW-4300,0,0,0,0,0,3,2,9,0,3,2,36,0,0,0,0,0,0,25,4.5,8,8,2015,SD,RB,39,2
85271,4102,JA-1025,0,0,0,0,0,4,2,1,0,4,3,30,0,0,0,0,0,0,21,3.1,8,1,2015,BAL,RB,37,2
85272,4102,SJ-0600,0,0,0,0,0,0,0,0,0,4,2,28,0,0,0,0,0,0,52,2.8,6,8,2015,SD,SWR,11,1
85273,4102,KA-0650,0,0,0,0,0,0,0,0,0,5,5,35,1,0,0,0,0,0,40,9.5,8,3,2015,SD,RES,13,2
85274,4102,DI-0075,0,0,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0,0,41,1,6,5,2015,SD,RWR,15,1
85275,4102,JP-2800,0,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,0,0,26,1.1,4,7,2015,SD,TE,83,2
85276,4102,CG-1060,0,0,0,0,0,0,0,0,0,4,3,57,0,0,0,0,0,0,33,5.7,6,4,2015,BAL,RWR,13,2
85277,4102,KA-0400,0,0,0,0,0,0,0,0,0,6,6,62,0,0,0,0,0,0,47,6.2,8,5,2015,BAL,LWR,11,1
85278,4102,CG-1030,0,0,0,0,0,0,0,0,0,4,2,8,1,0,0,0,0,0,62,6.8,6,2,2015,BAL,TE,80,1
85279,4102,RM-5050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,1.3,2,1,2015,BAL,RB,43,3
85280,4102,KJ-1400,0,0,0,0,0,0,0,0,0,2,1,39,0,0,0,0,0,0,26,3.9,8,3,2015,BAL,FB,44,1
85281,4102,MW-2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,-1,7,1,2015,BAL,TE,87,2
85282,4102,BO-0150,0,0,0,0,0,4,3,18,0,2,2,16,0,0,0,0,0,0,8,3.4,7,2,2015,SD,RES,43,3
85283,4102,JJ-3900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,-0.1,5,9,2015,SD,RWR,15,3
85284,4102,MB-4050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,8,3,2015,BAL,RWR,14,1
85285,4103,LB-0250,0,0,0,0,0,10,6,45,0,2,2,13,0,0,0,0,0,0,22,5.8,6,3,2015,PIT,RES,26,1
85286,4103,BR-1100,45,28,262,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8.5,4,12,2015,PIT,QB,7,1
85287,4103,AB-3500,0,0,0,0,0,0,0,0,0,11,6,47,1,1,0,0,0,0,73,10.7,8,6,2015,PIT,LWR,84,1
85288,4103,MB-4550,0,0,0,0,0,0,0,0,0,9,4,49,0,0,0,0,0,0,62,4.9,3,2,2015,PIT,LWR,10,2
85289,4103,HM-0200,0,0,0,0,0,0,0,0,0,13,10,105,0,0,0,0,0,15,73,9,8,11,2015,PIT,TE,83,1
85290,4103,AD-0100,38,23,231,2,1,6,0,4,0,0,0,0,0,0,0,0,0,0,67,9.6,7,5,2015,CIN,QB,14,1
85291,4103,MJ-2250,0,0,0,0,0,1,0,2,0,5,2,12,0,0,0,0,0,0,60,1.4,7,4,2015,CIN,RWR,82,2
85292,4103,AG-1500,0,0,0,0,0,0,0,0,0,17,11,118,1,0,0,0,0,0,64,17.8,7,5,2015,CIN,LWR,18,1
85293,4103,TE-0300,0,0,0,0,0,0,0,0,0,8,4,39,0,0,0,0,0,0,67,3.9,7,3,2015,CIN,TE,85,1
85294,4103,JH-4025,0,0,0,0,0,15,7,60,0,1,1,8,0,0,0,0,0,0,35,6.8,7,2,2015,CIN,RB,32,1
85295,4103,MS-0150,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,43,1,7,4,2015,CIN,RWR,12,1
85296,4103,DA-1450,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,1.4,6,2,2015,PIT,RWR,13,3
85297,4103,DH-2800,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,7,7,2015,PIT,RWR,88,2
85298,4103,GB-0350,0,0,0,0,0,1,1,12,0,3,2,22,0,0,0,0,0,0,32,3.4,7,3,2015,CIN,RB,25,2
85299,4103,DW-3600,0,0,0,0,0,9,3,71,0,4,4,39,0,0,0,0,0,5,53,10.5,8,10,2015,PIT,RB,34,1
85300,4103,BT-0300,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0,2.3,7,7,2015,CIN,LWR,19,2
85301,4103,MW-1250,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,45,0.5,8,3,2015,PIT,RWR,11,1
85302,4103,MS-3400,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,9,15,-0.5,2,9,2015,PIT,TE,89,1
85303,4103,RH-1875,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,25,2.2,4,2,2015,CIN,TE/H-,89,1
85304,4103,WJ-0300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2,4,2015,PIT,FB,46,1
85305,4104,KM-3250,0,0,0,0,0,0,0,0,0,2,1,3,0,7,57,0,0,0,40,2.3,7,1,2015,HOU,RWR,12,2
85306,4104,BH-1900,35,23,235,0,2,1,0,-1,0,0,0,0,0,0,0,0,0,15,64,15.8,6,7,2015,HOU,QB,7,1
85307,4104,DH-3950,0,0,0,0,0,0,0,0,0,11,8,94,1,0,0,0,0,0,57,15.4,8,3,2015,HOU,LWR,10,1
85308,4104,AB-1975,0,0,0,0,0,14,5,39,0,5,5,33,0,0,0,0,0,0,31,7.2,7,2,2015,HOU,RB,28,1
85309,4104,NW-0100,0,0,0,0,0,0,0,0,0,6,4,74,1,0,0,0,0,0,53,13.4,5,11,2015,HOU,RWR,85,1
85310,4104,DM-1200,0,0,0,0,0,3,1,15,0,6,4,23,0,8,124,0,0,0,31,5,7,6,2015,TEN,RB,22,2
85311,4104,AA-1350,0,0,0,0,0,16,7,64,0,3,3,18,0,0,0,0,0,0,31,8.2,5,2,2015,TEN,RB,26,3
85312,4104,ZM-0150,31,22,171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,2.8,4,2,2015,TEN,QB,7,2
85313,4104,KW-2550,0,0,0,0,0,1,1,7,0,7,4,21,0,0,0,0,0,0,30,2.8,7,4,2015,TEN,RWR,13,1
85314,4104,DW-0500,0,0,0,0,0,0,0,0,0,6,6,62,0,0,0,0,0,0,37,6.2,6,10,2015,TEN,TE,82,1
85315,4104,DG-2650,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,36,1.2,5,1,2015,TEN,LWR,17,2
85316,4104,JG-3850,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,0,0,0,18,1.2,5,4,2015,HOU,RB,41,2
85317,4104,CP-1950,0,0,0,0,0,8,0,18,0,2,1,4,0,0,0,0,0,0,15,2.2,8,4,2015,HOU,RB,22,3
85318,4104,JS-7075,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,0,4,1,2015,HOU,RWR,11,3
85319,4104,CF-0375,0,0,0,0,0,0,0,0,0,2,2,15,0,0,0,0,0,0,44,1.5,7,2,2015,HOU,TE,87,1
85320,4104,BS-0650,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,1,0,0,-0.6,7,2,2015,TEN,RB,20,1
85321,4104,JH-6400,0,0,0,0,0,0,0,0,0,3,2,17,0,0,0,0,0,10,55,0.7,7,3,2015,TEN,RWR,15,2
85322,4104,CS-3900,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,23,0.9,4,8,2015,TEN,TE,88,2
85323,4104,GG-0400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,8,6,2015,HOU,TE,88,2
85324,4104,AF-0200,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,33,0.9,7,10,2015,TEN,TE,80,1
85325,4104,RR-0550,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,1,3,2015,TEN,LWR,81,3
85326,4105,ZS-0150,0,0,0,0,0,3,1,11,0,1,1,7,0,1,21,0,0,10,27,-0.2,5,3,2015,NYJ,RB,38,3
85327,4105,RF-0500,5,4,46,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,8,3,7,11,2015,NYJ,QB,14,1
85328,4105,BM-0300,0,0,0,0,0,0,0,0,0,18,9,108,0,0,0,0,0,0,66,10.8,7,10,2015,NYJ,LWR,15,1
85329,4105,CI-0300,0,0,0,0,0,15,5,17,0,5,3,24,0,0,0,0,0,0,46,4.1,6,6,2015,NYJ,RB,33,1
85330,4105,JK-1000,0,0,0,0,0,0,0,0,0,5,4,63,0,2,10,0,0,0,56,0.4,7,5,2015,NYJ,LWR,11,2
85331,4105,JC-5900,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0,0,0,29,0.7,3,6,2015,NYJ,TE,85,1
85332,4105,GS-1050,42,27,265,1,2,2,2,34,0,0,0,0,0,0,0,0,0,0,65,20,1,3,2015,NYJ,QB,7,2
85333,4105,TJ-2400,0,0,0,0,0,2,0,5,0,1,1,59,1,4,101,0,0,6,8,3.4,5,5,2015,OAK,RB,22,2
85334,4105,DC-0725,36,23,333,0,4,2,0,-2,0,0,0,0,0,0,0,0,0,0,62,29.1,7,2,2015,OAK,QB,4,1
85335,4105,AC-2350,0,0,0,0,0,1,0,2,0,9,5,46,0,0,0,0,0,0,56,4.8,7,1,2015,OAK,RWR,89,1
85336,4105,MC-2900,0,0,0,0,0,0,0,0,0,12,7,102,1,0,0,0,0,0,43,16.2,7,7,2015,OAK,LWR,15,1
85337,4105,LM-1850,0,0,0,0,0,20,10,113,0,2,1,6,0,0,0,0,0,0,40,11.9,7,3,2015,OAK,RB,28,1
85338,4105,AH-3600,0,0,0,0,0,0,0,0,0,3,2,54,2,0,0,0,0,0,28,17.4,6,5,2015,OAK,RWR,18,3
85339,4105,KT-0450,0,0,0,0,0,0,0,0,0,7,6,41,0,0,0,0,0,0,53,4.1,1,3,2015,NYJ,RWR,10,3
85340,4105,MR-0500,0,0,0,0,0,0,0,0,0,3,3,26,0,0,0,0,0,0,12,2.6,7,8,2015,OAK,FB,45,1
85341,4105,ED-0200,0,0,0,0,0,0,0,0,0,7,6,60,1,0,0,0,0,0,63,12,6,6,2015,NYJ,RWR,87,1
85342,4105,CW-0225,0,0,0,0,0,0,0,0,0,3,2,13,0,0,0,0,0,0,26,1.3,6,1,2015,OAK,TE,88,3
85343,4105,LS-1550,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,34,0.6,5,5,2015,OAK,TE,86,1
85344,4105,SR-0750,0,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,0,32,2.1,7,2,2015,OAK,LWR,10,2
85345,4105,RH-1600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,5,2015,OAK,RB,26,3
85346,4105,KD-0400,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,17,6.1,4,8,2015,NYJ,TE,47,2
85347,4106,ML-2500,0,0,0,0,0,21,11,71,0,2,2,11,0,0,0,0,0,5,49,7.7,6,9,2015,SEA,RB,24,1
85348,4106,RW-3850,30,19,210,1,1,6,3,32,0,0,0,0,0,0,0,0,0,0,62,13.6,8,4,2015,SEA,QB,3,1
85349,4106,JG-2900,0,0,0,0,0,0,0,0,0,10,7,75,0,0,0,0,0,0,53,7.5,8,6,2015,SEA,TE,88,1
85350,4106,DB-0500,0,0,0,0,0,0,0,0,0,6,3,35,0,0,0,0,0,0,47,3.5,8,5,2015,SEA,LWR,89,1
85351,4106,FJ-0100,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,3,0.9,8,10,2015,SEA,RB,22,2
85352,4106,TL-1025,0,0,0,0,0,0,0,0,0,4,3,36,0,2,18,0,0,0,30,0.7,8,1,2015,SEA,LWR,16,2
85353,4106,JK-0250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,0,8,4,2015,SEA,RWR,15,1
85354,4106,MC-0700,25,13,97,0,0,4,3,43,0,0,0,0,0,0,0,0,0,0,60,8.2,2,11,2015,DAL,QB,16,1
85355,4106,DB-5300,0,0,0,0,0,0,0,0,0,6,2,12,0,0,0,0,0,0,49,1.2,2,6,2015,DAL,LWR,88,1
85356,4106,DM-1600,1,0,0,0,0,20,8,64,0,8,6,49,0,0,0,0,0,0,47,11.3,7,8,2015,DAL,RB,20,1
85357,4106,TW-2270,0,0,0,0,0,0,0,0,0,2,2,20,0,0,0,0,0,0,42,2,7,3,2015,DAL,RWR,83,1
85358,4106,JW-6000,0,0,0,0,0,0,0,0,0,4,2,16,0,0,0,0,0,0,57,1.6,7,13,2015,DAL,TE,82,1
85359,4106,RL-1100,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,9,0.3,4,5,2015,SEA,RES,83,3
85360,4106,CB-1130,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,0,0,0,30,0.3,7,4,2015,DAL,LWR,11,3
85361,4106,JH-0860,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,19,0,3,4,2015,DAL,TE,84,2
85362,4106,TR-0112,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,11,1,7,1,2015,SEA,RB,34,3
85363,4106,LW-1450,0,0,0,0,0,0,0,0,0,2,2,41,1,0,0,0,0,0,28,10.1,6,3,2015,SEA,TE,82,2
85364,4106,CM-2280,0,0,0,0,0,5,3,20,0,2,0,0,0,0,0,0,0,0,11,2,4,3,2015,DAL,RB,30,2
85365,4106,LW-1150,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,8,-0.3,3,1,2015,DAL,RWR,13,2
85366,4106,RS-2125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2015,DAL,RB,45,3
85367,4106,CM-0850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,7,5,2015,SEA,RWR,13,2
85368,4107,PM-0200,29,21,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,11.6,7,18,2015,DEN,QB,18,1
85369,4107,DT-0900,0,0,0,0,0,0,0,0,0,11,8,168,0,0,0,0,0,0,53,16.8,7,6,2015,DEN,LWR,88,1
85370,4107,RH-2350,0,0,0,0,0,19,8,60,2,2,1,-5,0,0,0,0,0,0,38,17.5,7,4,2015,DEN,RB,23,2
85371,4107,BF-0950,0,0,0,0,0,0,0,0,0,2,2,21,0,0,0,0,0,0,31,2.1,5,2,2015,DEN,LWR,16,3
85372,4107,EL-0010,0,0,0,0,0,11,4,38,1,2,1,9,0,0,0,0,0,0,25,10.7,7,3,2015,GB,RB,27,1
85373,4107,AR-1300,22,14,77,0,0,2,2,31,0,0,0,0,0,0,0,0,0,0,51,6.2,7,11,2015,GB,QB,12,1
85374,4107,RC-1500,0,0,0,0,0,1,1,10,0,9,6,27,0,0,0,0,0,0,51,3.7,7,5,2015,GB,RWR,18,1
85375,4107,JS-6200,0,0,0,0,0,5,2,9,0,2,2,9,0,0,0,0,0,0,22,1.8,7,6,2015,GB,RB,44,2
85376,4107,RR-1050,0,0,0,0,0,0,0,0,0,4,2,16,0,0,0,0,0,5,51,1.1,7,2,2015,GB,TE,82,1
85377,4107,JJ-4200,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,47,0.2,7,9,2015,GB,LWR,89,2
85378,4107,ES-0200,0,0,0,0,0,0,0,0,0,5,2,22,0,6,25,0,0,5,58,0.5,7,6,2015,DEN,RWR,10,1
85379,4107,VG-0300,0,0,0,0,0,0,0,0,0,3,3,61,0,0,0,0,0,0,41,6.1,4,5,2015,DEN,TE,85,3
85380,4107,CA-0750,0,0,0,0,0,14,9,101,1,1,1,5,0,0,0,0,0,0,27,16.6,7,3,2015,DEN,RB,22,1
85381,4107,JP-2050,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,6,0.6,2,2,2015,GB,TE,80,2
85382,4107,OD-0100,0,0,0,0,0,0,0,0,0,3,3,44,0,0,0,0,0,0,49,4.4,7,10,2015,DEN,TE,81,1
85383,4107,AC-0100,0,0,0,0,0,0,0,0,0,2,1,24,0,0,0,0,0,10,25,1.4,6,8,2015,DEN,LWR,12,2
85384,4107,DA-0212,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,51,0.8,4,2,2015,GB,LWR,17,1
85385,4107,JT-2450,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,2,-0.1,3,2,2015,DEN,RB,40,3
85386,4107,JA-0050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,2,0.9,2,2,2015,GB,RWR,84,3
